Артикул;Наименование;Краткое описание;Маленькая картинка;Подробное описание;Большая картинка;Склад;Цена1;Цена2;Цена3;Цена4;Цена5;Вес;
87;13720-Orange  Бра;13720-Orange Бра;00000087.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000087_1.jpg;16;1032.75;1017.57;0;0;0;1
84;15020-Black Бра;15020-Black Бра;00000084.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000084_1.jpg;16;1147.5;1130.63;0;0;0;1
80;16225-Bl Бра;16225-Bl Бра;00000080.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000080_1.jpg;13;1308.15;1288.92;0;0;0;1
81;16227-Red Бра;16227-Red Бра;00000081.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000081_1.jpg;14;1308.15;1288.92;0;0;0;1
79;16228-Bl Бра;16228-Bl Бра;00000079.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000079_1.jpg;18;1308.15;1288.92;0;0;0;1
89;17061-Orange Бра;17061-Orange Бра;00000089.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000089_1.jpg;16;1147.5;1130.63;0;0;0;1
82;17066-WH Бра;17066-WH Бра;00000082.jpg;высота мм:                                             <br>ширина мм:                                            <br>мощность:<br>тип ламп:<br>количество ламп:                                  <br>наличие трансформатора:;00000082_1.jpg;17;918;904.5;0;0;0;1
